"reefName","x","y","area","cotsPerTowMeanImput","cotsPerTowMedianImput","cotsPerTowMaxImput"
"U/N Reef (10-432)",142.55267334,-10.83199787,1519749.482,1.51322317123413,0.3934485912323,12.220721244812
"U/N Reef (10-434)",142.60444641,-10.75718403,983536.3528,1.49562621116638,0.432613223791122,12.2216300964355
"U/N Reef (10-436)",143.37953186,-10.84018993,68213.98758,0.190377965569496,0.105962060391903,0.377196878194809
"U/N Reef (10-437)",143.44622803,-10.89760876,2274873.267,0.238541021943092,0.0561925210058689,0.0791329890489578
"U/N Reef (10-438)",143.55375671,-10.93063068,455719.2922,0.239432394504547,0.0768797621130943,0.303319245576859
"U/N Reef (10-439)",143.62937927,-10.97612762,49946585.74,0.143392622470856,0.0524097867310047,0.145666137337685
"U/N Reef (10-440)",143.71253967,-10.94218445,14492055.95,0.241718754172325,0.0245728269219398,0.231730878353119
"U/N Reef (11-325)",143.7671814,-11.01291656,22383820.8,0.144886985421181,0.0196793470531702,0.177784934639931
"U/N Reef (10-442)",143.77836609,-10.98402596,1257351.822,0.186106950044632,0.0198117420077324,0.363846689462662
"U/N Reef (10-443)",143.95599365,-10.74168205,17337.05356,0.269744277000427,0.0819811299443245,1.04880046844482
"U/N Reef (10-444)",144.00192261,-10.93507957,268478.5149,0.128692835569382,0.0758250132203102,0.409903734922409
"U/N Reef (10-445)",144.0340271,-10.91252613,185488.0447,0.304809302091599,0.107202306389809,5.20547533035278
"U/N Reef (10-800)",142.73902893,-10.81070328,2307674.573,0.795585751533508,0.223247796297073,6.59833097457886
"U/N Reef (10-801)",142.74595642,-10.99333572,321623.9086,0.787850022315979,0.183488205075264,6.57350254058838
"U/N Reef (10-807)",143.953125,-10.68521976,226497.8902,0.32939413189888,0.0968910157680511,1.26657772064209
"U/N Reef (10-407b)",143.99212646,-10.86003113,804688.3738,0.230442017316818,0.0214069318026304,0.809137582778931
"U/N Reef (10-408)",143.65881348,-10.85639668,1695660.535,0.196021005511284,0.0227481294423342,0.241595447063446
"U/N Reef (10-409)",143.71118164,-10.85936832,1963065.433,0.277104496955872,0.0233080126345158,0.629893183708191
"U/N Reef (10-410)",143.79341125,-10.86957836,1681336.972,0.251908808946609,0.0183862634003162,0.875705420970917
"U/N Reef (10-411)",143.47001648,-10.80509758,11671501.5,0.163373693823814,0.0527038685977459,0.228072017431259
"U/N Reef (10-411b)",143.58657837,-10.8515749,46137936.28,0.183271780610085,0.0677227228879929,1.09502112865448
"U/N Reef (10-412)",144.01409912,-10.88740253,19530924.47,0.169035628437996,0.0159767139703035,0.159618303179741
"U/N Reef (10-413)",143.55236816,-10.89570427,4642678.451,0.273725211620331,0.0686352550983429,0.15397422015667
"U/N Reef (10-414)",144.01809692,-10.92669582,13690887.88,0.103519156575203,0.0162913203239441,0.138158172369003
"U/N Reef (10-415)",143.57276917,-10.91156006,1847447.884,0.145449191331863,0.0550564862787724,0.223350793123245
"U/N Reef (10-416a)",144.01524353,-10.96391392,1175125.6,0.113655857741833,0.0203532706946135,0.0692025497555733
"U/N Reef (10-416b)",144.03215027,-10.96593094,6245503.136,0.0892594307661057,0.0169136002659798,0.0843877121806145
"U/N Reef (10-417)",143.46723938,-10.88192558,9078681.723,0.202138110995293,0.0546982884407043,0.176932767033577
"U/N Reef (10-418a)",144.03520203,-10.9968214,7793911.962,0.0880407691001892,0.0186480227857828,0.117952220141888
"U/N Reef (10-418b)",144.0181427,-10.98606586,3839928.039,0.138259366154671,0.0178051609545946,0.0422183126211166
"U/N Reef (10-419a)",144.01290894,-11.00776577,3539701.402,0.0794048830866814,0.0155692826956511,0.111042656004429
"U/N Reef (10-419b)",144.01309204,-11.01794815,300484.0614,0.116051554679871,0.0831991136074066,0.0928065553307533
"U/N Reef (10-420)",143.99504089,-11.01778316,4943655.014,0.252841293811798,0.0175521951168776,0.64463746547699
"U/N Reef (10-421)",143.36489868,-10.99041271,562684.5124,0.231383770704269,0.0652600824832916,0.144810572266579
"U/N Reef (10-422)",143.29489136,-10.98697853,485979.4624,0.193617880344391,0.0985102653503418,0.36249452829361
"U/N Reef (10-423)",143.66320801,-10.90422535,11105672.03,0.161214664578438,0.0284230504184961,0.106270253658295
"U/N Reef (10-424)",143.75733948,-10.89969254,18386596.7,0.243598639965057,0.0215815640985966,0.982411324977875
"U/N Reef (10-425)",143.53411865,-10.91361904,5074544.091,0.505422234535217,0.0667045339941978,0.160774827003479
"U/N Reef (11-034)",143.09963989,-11.17448425,12830743.73,0.21605671942234,0.0680721253156662,1.00805222988129
"Arnold Reef (11-001)",142.99273682,-11.00683498,608573.5313,0.226182475686073,0.0906301513314247,1.01545250415802
"Thomson Islet Reef (11-002)",142.75546265,-11.02495193,77417.30232,0.779518306255341,0.227223172783852,6.31473255157471
"U/N Reef (11-003)",142.7832489,-11.0704155,2210407.321,0.799458086490631,0.180522620677948,6.39964199066162
"Gilmore Bank (11-004)",142.83700562,-11.15866852,123342.1295,0.256327599287033,0.113866277039051,1.09978675842285
"U/N Reef (11-005)",142.81132507,-11.18551826,296587.6543,0.18663290143013,0.0682914331555367,1.10675430297852
"U/N Reef (11-006)",142.81231689,-11.19433308,77808.86824,0.20390497148037,0.112486153841019,1.10498154163361
"U/N Reef (11-007)",142.82400513,-11.23168468,171446.2679,0.179425299167633,0.0967959687113762,1.06028866767883
"U/N Reef (11-008)",142.81898499,-11.24888897,1619232.314,0.161852985620499,0.0589292608201504,1.06761884689331
"Bushy Island Reef (11-009)",142.87251282,-11.2572403,2546569.902,0.211441099643707,0.0606921575963497,1.06445693969727
"Cairncross Islets Reef (11-010)",142.92893982,-11.24986839,2070661.198,0.21221062541008,0.0636847540736198,0.955584406852722
"U/N Reef (11-011a)",142.82872009,-11.29018688,49626.92247,0.19998624920845,0.107108145952225,1.18920862674713
"U/N Reef (11-011b)",142.83093262,-11.29393196,42344.30238,0.19890721142292,0.106794320046902,1.18427312374115
"U/N Reef (11-012)",142.86547852,-11.37253571,1092859.376,0.191632494330406,0.0682840570807457,1.10675430297852
"Halfway Islet Reef (11-013)",142.96537781,-11.3848238,1151650.978,0.189373284578323,0.0609345510601997,1.13041043281555
"Pearn Reef (11-014)",142.93530273,-11.43494606,138803.0305,0.259216517210007,0.109514303505421,1.16137433052063
"U/N Reef (11-015)",142.84120178,-11.42433834,1087281.968,0.192965164780617,0.0599445663392544,1.24338316917419
"McSweeney Reef (11-016)",143.24269104,-11.02305126,5304091.546,0.0803959131545338,0.075,0.194444444444444
"U/N Reef (11-017)",143.33352661,-11.02789688,6731484.476,0.288822174072266,0.0603080540895462,0.28842630982399
"U/N Reef (11-018)",143.35643005,-11.0323143,2543830.868,0.190715551376343,0.0619692578911781,0.195176273584366
"U/N Reef (11-019)",143.47373962,-11.02850151,1654688.51,0.22304967045784,0.0530479028820992,0.116835981607437
"U/N Reef (11-020)",143.3795166,-11.03877735,1330770.885,0.179405719041824,0.0648692697286606,0.287099719047546
"U/N Reef (11-021)",143.37095642,-11.05878925,653295.1231,0.237938538193703,0.0701463595032692,0.701454877853394
"U/N Reef (11-022)",143.46763611,-11.04762936,27611093.91,0.223352149128914,0.0606038421392441,0.136174559593201
"U/N Reef (11-023)",143.40223694,-11.07457256,2237337.345,0.186963483691216,0.0824087783694267,0.286837190389633
"U/N Reef (11-024)",143.31980896,-11.07910061,15235657.29,0.22062423825264,0.0578886419534683,0.12539330124855
"U/N Reef (11-025)",143.09083557,-11.06997013,17002865.5,0.223032146692276,0.075784370303154,1.02743828296661
"Sinclair Reef (11-026)",143.02845764,-11.11662197,2259719.36,0.193984270095825,0.0664503872394562,0.969721436500549
"U/N Reef (11-027)",143.00056458,-11.12924671,84833.91059,0.266717165708542,0.117225058376789,0.996522724628448
"U/N Reef (11-028)",143.49406433,-11.10666275,4947698.257,0.71388304233551,0.0856553688645363,4.80099630355835
"Monsoon Reef (11-029)",143.25291443,-11.12877846,4271488.762,0.0592901234567901,0.0408333333333333,0.2
"U/N Reef (11-030)",143.44126892,-11.1438036,40857823.93,0.230812549591064,0.0713805556297302,0.150705248117447
"U/N Reef (11-031)",143.22291565,-11.1421051,9822348.986,0.212023362517357,0.0659075900912285,0.499968677759171
"U/N Reef (11-032)",143.42150879,-11.1607399,4732532.73,0.35137876868248,0.0711302906274796,4.11292934417725
"U/N Reef (11-033a)",143.39331055,-11.184021,7460965.292,0.227329403162003,0.0604263022542,0.281984716653824
"U/N Reef (11-033b)",143.39369202,-11.20446301,1669088.17,0.242233797907829,0.0674626082181931,0.215167477726936
"Turning Point Patches (No 2) (11-048b)",143.54580688,-11.36818123,61789726.09,0.154640972614288,0.0309895090758801,0.262460559606552
"U/N Reef (11-049)",143.33546448,-11.36095428,3977814.943,0.223206122062829,0.0944444444444444,0.780487804878049
"U/N Reef (11-050)",143.16064453,-11.37728596,8904421.082,0.188115254044533,0.0569607689976692,0.981837749481201
"U/N Reef (11-051)",143.07316589,-11.37047768,162260.2543,0.292551338672638,0.122768007218838,1.58710634708405
"Cholmondeley Reef (11-052)",143.07014465,-11.38962555,8565700.988,0.186630219221115,0.0662924274802208,0.959916830062866
"Jardine Reef (11-053)",143.03533936,-11.38516045,1671078.079,0.197202026844025,0.0649417042732239,0.993248522281647
"U/N Reef (11-054)",143.16517639,-11.43404198,10972633.23,0.196966826915741,0.0560471639037132,1.06608104705811
"Wallace Islet Reef (11-055)",143.04203796,-11.45389843,4771861.247,0.181457817554474,0.0596795380115509,1.08218359947205
"Milman-Aplin Reef (11-035)",143.03083801,-11.18211842,5690563.608,0.22265413403511,0.0669057220220566,0.947347164154053
"Parsons Reef (11-036)",143.1975708,-11.18444061,12891372.36,0.223062261939049,0.0650977939367294,0.934807479381561
"Collette Reef (11-037)",143.31806946,-11.21540451,23976096.89,0.262076586484909,0.0607111230492592,0.300253450870514
"Douglas Islet Reef (11-038)",143.00071716,-11.2432394,2045611.871,0.213958397507668,0.0670897960662842,0.949435472488403
"U/N Reef (11-039)",143.25714111,-11.24144936,1629057.473,0.174934104084969,0.0611721016466618,0.669288992881775
"U/N Reef (11-040)",143.14968872,-11.27138233,12499681.44,0.198771312832832,0.0891115888953209,1.07766032218933
"U/N Reef (11-041a)",143.03419495,-11.28863144,290072.7681,0.26467028260231,0.0805570632219315,1.53150165081024
"U/N Reef (11-041b)",143.04618835,-11.28736115,550504.515,0.25906965136528,0.0786371529102325,1.54252636432648
"U/N Reef (11-042)",143.1962738,-11.29498386,11444770.73,0.19293075799942,0.0651584640145302,1.01186943054199
"Onslow Reef (11-043)",143.28129578,-11.29741383,425969.9397,0.257269144058228,0.0681394562125206,0.959758877754211
"Wilds Shoal (11-044)",143.36935425,-11.27690411,59186877.88,0.234473332762718,0.0725035592913628,0.222252622246742
"U/N Reef (11-045)",143.48519897,-11.27064514,10367065.45,0.132942005991936,0.0520962029695511,0.105342485010624
"U/N Reef (11-046)",143.126297,-11.31913948,1369655.871,0.181793734431267,0.0721311122179031,0.98981112241745
"U/N Reef (11-047)",143.1277771,-11.34162426,3830650.367,0.178625911474228,0.0667928159236908,0.99843555688858
"Turning Point Patches (No 1) (11-048a)",143.40556335,-11.32917881,42179017.43,0.222847506403923,0.0799589902162552,0.111073859035969
"U/N Reef (11-071)",143.54277039,-11.25432873,51180839.38,0.128214687108994,0.0516603291034698,0.0531186684966087
"U/N Reef (11-072)",143.9954834,-11.28264427,810071.6638,0.123626172542572,0.0322086736559868,0.183291897177696
"U/N Reef (11-073)",144.00578308,-11.28243065,625804.5232,0.112271994352341,0.0804551243782043,0.133812546730042
"U/N Reef (11-074)",143.99632263,-11.29488564,1921823.538,0.149710267782211,0.0532952658832073,0.221207454800606
"U/N Reef (11-075)",143.97923279,-11.29531193,806651.7862,0.127689108252525,0.0178091078996658,0.210230633616447
"U/N Reef (11-076)",143.98078918,-11.30926514,826191.6322,0.152617186307907,0.0214648600667715,-0.168947592377663
"U/N Reef (11-056a)",143.40122986,-11.50461769,53862464.73,0.22141045331955,0.0436433851718903,0.0379661321640015
"U/N Reef (11-056b)",143.27011108,-11.46175861,100524867.8,0.258897751569748,0.0825952440500259,0.612229585647583
"U/N Reef (11-056c)",143.30992126,-11.39694595,33183950.09,0.336547374725342,0.0776984617114067,0.266701489686966
"U/N Reef (11-056d)",143.37800598,-11.46033001,7192329.262,0.425234347581863,0.0678924545645714,4.89764356613159
"Cochin Reef (11-057)",143.43885803,-11.4305315,20903215.63,0.203836902976036,0.0538796633481979,-0.05738165974617
"Parkinson Reef (11-058)",143.12471008,-11.46813583,2419584.785,0.190554708242416,0.0568574443459511,0.869211077690125
"Monkman Reef (11-059)",143.15672302,-11.4719553,7187485.737,0.179672449827194,0.0528841838240623,0.958652794361115
"U/N Reef (11-060)",143.07514954,-11.48204327,1996882.131,0.189377009868622,0.0617190785706043,1.09194755554199
"Little Boydong Reef (11-061)",143.04064941,-11.48878002,3040168.265,0.196360230445862,0.061140414327383,1.13128936290741
"Boydong Island Reef (11-062)",143.02876282,-11.4979887,4937813.577,0.192084550857544,0.061028566211462,1.24111425876617
"U/N Reef (11-063a)",143.49919128,-10.97768879,10899749.84,0.230003729462624,0.0551591627299786,0.0907600596547127
"U/N Reef (11-063b)",143.58938599,-11.01596832,23813733.69,0.127300053834915,0.0634925216436386,0.117809005081654
"U/N Reef (11-064)",143.6618042,-11.09492207,85096175.04,0.232704520225525,0.0368169136345387,0.324300676584244
"U/N Reef (11-065)",143.58425903,-11.15118408,9898891.301,0.124927423894405,0.0255948659032583,0.132955387234688
"U/N Reef (11-066)",143.69465637,-11.15713024,2255066.812,0.121846027672291,0.0189256854355335,0.117228344082832
"U/N Reef (11-067)",143.53479004,-11.14823914,9801293.011,0.106324456632137,0.0261168722063303,-0.0188801530748606
"U/N Reef (11-068)",143.58891296,-11.20730495,10608227.57,0.112966857850552,0.0252035204321146,-0.198306620121002
"U/N Reef (11-069)",143.71478271,-11.19242096,52344882.63,0.150673165917397,0.025761790573597,0.247576251626015
"Maclennan Reef (No 1) (11-070a)",143.79820251,-11.31483746,5115613.308,0.134265780448914,0.018068315461278,0.0999341830611229
"Maclennan Reef (No 2) (11-070b)",143.67514038,-11.25258923,63948162.95,0.133333429694176,0.0233944058418274,0.0160190667957067
"Maclennan Reef (No 3) (11-070c)",143.81921387,-11.25566387,28298408.89,0.126406699419022,0.0188920926302671,0.416775047779083
"Indefatigable Reef (11-103)",143.6365509,-11.47353363,11586391.44,0.201523527503014,0.0175453964620829,0.996129095554352
"U/N Reef (11-104)",143.70748901,-11.46648026,19043202.07,0.0948000997304916,0.0162454377859831,0.0371916517615318
"U/N Reef (11-105)",143.92843628,-11.47588158,2540628.998,0.136230364441872,0.0189143680036068,0.0522939637303352
"U/N Reef (11-107)",144.01792908,-11.47539711,2715799.934,0.13037596642971,0.0191313810646534,0.295571208000183
"U/N Reef (11-108)",143.90093994,-11.47789001,741136.6585,0.123104438185692,0.0157479979097843,0.149649366736412
"U/N Reef (11-109a)",143.92416382,-11.49207115,6629126.236,0.155341029167175,0.0171067919582129,0.0472041442990303
"U/N Reef (11-109b)",143.94561768,-11.48265171,3689396.88,0.171523183584213,0.0172221940010786,0.098219983279705
"U/N Reef (11-110)",143.85812378,-11.48993874,2704327.207,0.129300683736801,0.0155592653900385,0.0703665688633919
"U/N Reef (11-111)",143.53808594,-11.49915504,33998153.28,0.113190419971943,0.0236248802393675,-0.0620647370815277
"U/N Reef (11-112)",143.99794006,-11.0306673,2242630.238,0.202868700027466,0.0179649014025927,0.813516318798065
"U/N Reef (11-113)",144.01731873,-11.03934193,5790114.945,0.0783451944589615,0.0154997576028109,0.0749786049127579
"U/N Reef (11-114)",144.02238464,-11.04900837,1407949.358,0.106097713112831,0.0685558617115021,0.211594387888908
"U/N Reef (11-115)",144.03355408,-11.05487251,6684141.352,0.101959854364395,0.0158991497009993,0.0833541452884674
"U/N Reef (11-116)",144.04071045,-11.06919193,1413174.774,0.0991738215088844,0.0275711268186569,0.141626700758934
"U/N Reef (11-117)",144.04400635,-11.10342503,12011359.05,0.0916945785284042,0.0140175735577941,0.0937068909406662
"U/N Reef (11-118a)",144.03330994,-11.13163185,3797331.643,0.105707757174969,0.0153693025931716,0.0937662497162819
"U/N Reef (11-118b)",144.02575684,-11.14067173,563666.6635,0.137611761689186,0.021045358851552,0.259125679731369
"U/N Reef (11-119)",144.05844116,-11.14598274,12419947.16,0.1049884557724,0.0130846705287695,0.0920795351266861
"U/N Reef (11-077)",143.9624176,-11.32235336,6389622.884,0.140896573662758,0.0153251746669412,0.0765782594680786
